seg_th,part_energy(W/m2)
9644,50658.089844
9645,51156.832031
9646,51107.902344
9647,50520.570312
9648,49426.484375
9649,47881.792969
9650,45944.554688
9651,43667.433594
9652,41087.675781
9653,38231.828125
9654,35122.628906
9655,31787.328125
9656,28263.257812
9657,24609.970703
9658,20910.361328
9659,17274.996094
9660,13824.059570
9661,10677.547852
9662,7931.764160
9663,5648.498535
9664,3840.317383
9665,2482.019775
9666,1517.357666
9667,872.796448
9668,470.259918
9669,238.488159
9670,123.149429
9671,87.756332

9672,102.159035
9673,141.733215
9674,271.980408
9675,528.964783
9676,970.756348
9677,1667.146240
9678,2691.731445
9679,4110.589355
9680,5965.301758
9681,8272.279297
9682,11007.833984
9683,14116.717773
9684,17506.669922
9685,21072.582031
9686,24703.443359
9687,28300.941406
9688,31788.591797
9689,35115.382812
9690,38244.144531
9691,41144.972656
9692,43779.148438
9693,46104.835938
9694,48070.058594
9695,49617.531250
9696,50685.839844
9697,51226.726562
9698,51210.339844
9699,50640.871094
9700,49549.023438
9701,47995.429688
9702,46043.871094
9703,43753.335938
9704,41163.656250
9705,38301.179688
9706,35186.835938
9707,31845.595703
9708,28313.919922
9709,24652.212891
9710,20944.609375
9711,17302.587891
9712,13846.842773
9713,10696.833008
9714,7947.900391
9715,5661.305664
9716,3849.456543
9717,2487.862061
9718,1520.364380
9719,874.037170
9720,470.395203
9721,238.363907
9722,122.918427
9723,87.312126

9724,101.564476
9725,141.170929
9726,271.630768
9727,528.886658
9728,971.294373
9729,1669.473389
9730,2696.475586
9731,4117.713379
9732,5973.078613
9733,8276.554688
9734,11002.706055
9735,14096.710938
9736,17468.503906
9737,21017.261719
9738,24635.423828
9739,28225.539062
9740,31709.535156
9741,35033.144531
9742,38156.406250
9743,41049.460938
9744,43677.667969
9745,46004.699219
9746,47984.058594
9747,49560.148438
9748,50667.941406
9749,51252.183594
9750,51272.894531
9751,50727.109375
9752,49642.281250
9753,48082.000000
9754,46115.597656
9755,43809.757812
9756,41208.496094
9757,38339.148438
9758,35221.011719
9759,31876.246094
9760,28340.039062
9761,24673.433594
9762,20962.128906
9763,17318.466797
9764,13863.518555
9765,10715.195312
9766,7967.043457
9767,5679.475586
9768,3864.841797
9769,2499.650391
9770,1528.340088
9771,879.078003
9772,473.172913
9773,239.986938
9774,123.735985
9775,87.793167

9776,101.118279
9777,140.761887
9778,271.511230
9779,529.225037
9780,972.438110
9781,1672.528198
9782,2702.071045
9783,4125.776367
9784,5982.300293
9785,8283.565430
9786,11002.940430
9787,14086.201172
9788,17445.509766
9789,20983.441406
9790,24594.746094
9791,28181.529297
9792,31662.869141
9793,34980.347656
9794,38091.171875
9795,40965.734375
9796,43574.605469
9797,45887.714844
9798,47865.324219
9799,49455.171875
9800,50590.390625
9801,51210.203125
9802,51265.457031
9803,50745.484375
9804,49673.132812
9805,48112.835938
9806,46138.164062
9807,43823.019531
9808,41215.871094
9809,38345.515625
9810,35229.656250
9811,31887.359375
9812,28352.056641
9813,24685.101562
9814,20973.904297
9815,17331.695312
9816,13880.328125
9817,10735.995117
9818,7990.353516
9819,5702.830078
9820,3885.819092
9821,2516.823975
9822,1540.971802
9823,887.784485
9824,478.608856
9825,243.386322
9826,125.673309
9827,89.285316

9828,100.746399
9829,140.366287
9830,271.289124
9831,529.316711
9832,973.064026
9833,1674.483765
9834,2705.906250
9835,4131.569824
9836,5989.655762
9837,8290.757812
9838,11007.744141
9839,14086.926758
9840,17442.099609
9841,20977.779297
9842,24589.464844
9843,28177.656250
9844,31657.650391
9845,34966.765625
9846,38059.578125
9847,40906.945312
9848,43485.042969
9849,45770.019531
9850,47729.320312
9851,49315.078125
9852,50460.781250
9853,51102.347656
9854,51183.738281
9855,50687.628906
9856,49631.847656
9857,48079.574219
9858,46106.503906
9859,43791.839844
9860,41187.546875
9861,38324.000000
9862,35217.488281
9863,31884.335938
9864,28356.044922
9865,24694.042969
9866,20987.152344
9867,17349.212891
9868,13903.083008
9869,10763.404297
9870,8020.354492
9871,5732.466797
9872,3912.499756
9873,2538.970459
9874,1557.632080
9875,899.482544
9876,486.144226
9877,248.099976
9878,128.425293
9879,91.519966

9880,100.227585
9881,139.680771
9882,270.359802
9883,528.030701
9884,971.263977
9885,1672.386353
9886,2703.831787
9887,4129.941406
9888,5989.423340
9889,8292.599609
9890,11012.631836
9891,14096.085938
9892,17457.333984
9893,21000.960938
9894,24621.351562
9895,28216.369141
9896,31697.072266
9897,34997.042969
9898,38068.777344
9899,40884.210938
9900,43425.097656
9901,45673.363281
9902,47602.976562
9903,49170.234375
9904,50310.257812
9905,50957.628906
9906,51052.242188
9907,50572.636719
9908,49532.687500
9909,47993.171875
9910,46029.957031
9911,43724.777344
9912,41131.421875
9913,38281.421875
9914,35189.945312
9915,31871.414062
9916,28355.367188
9917,24703.130859
9918,21004.181641
9919,17372.638672
9920,13932.317383
9921,10796.839844
9922,8055.621582
9923,5766.424805
9924,3942.705078
9925,2563.993652
9926,1576.488159
9927,912.681824
9928,494.675507
9929,253.344772
9930,131.482681
9931,94.042831

9932,99.507599
9933,138.616501
9934,268.444702
9935,524.731873
9936,965.792236
9937,1664.165283
9938,2692.775146
9939,4116.819824
9940,5976.652832
9941,8283.527344
9942,11011.699219
9943,14107.595703
9944,17484.960938
9945,21046.472656
9946,24683.490234
9947,28290.419922
9948,31773.998047
9949,35065.281250
9950,38115.679688
9951,40899.371094
9952,43403.371094
9953,45614.480469
9954,47511.480469
9955,49053.273438
9956,50176.574219
9957,50815.851562
9958,50909.605469
9959,50435.289062
9960,49404.984375
9961,47877.089844
9962,45926.417969
9963,43634.730469
9964,41055.933594
9965,38222.121094
9966,35147.640625
9967,31845.904297
9968,28344.738281
9969,24705.363281
9970,21017.056641
9971,17393.939453
9972,13960.464844
9973,10829.586914
9974,8090.466797
9975,5800.066895
9976,3972.683594
9977,2588.874756
9978,1595.210815
9979,925.635437
9980,502.951080
9981,258.287994
9982,134.308319
9983,96.363380

9984,98.702812
9985,137.329315
9986,265.738464
9987,519.657349
9988,956.878418
9989,1650.049194
9990,2672.895996
9991,4092.118164
9992,5950.631348
9993,8261.650391
9994,11001.109375
9995,14114.963867
9996,17515.371094
9997,21101.501953
9998,24760.406250
9999,28382.626953
10000,31871.107422
10001,35155.687500
10002,38187.867188
10003,40945.046875
10004,43418.714844
10005,45599.371094
10006,47468.277344
10007,48984.933594
10008,50086.660156
10009,50708.250000
10010,50788.835938
10011,50307.511719
10012,49277.144531
10013,47754.871094
10014,45814.242188
10015,43535.277344
10016,40970.671875
10017,38152.109375
10018,35093.074219
10019,31806.648438
10020,28319.500000
10021,24693.046875
10022,21015.958984
10023,17402.484375
10024,13977.128906
10025,10852.347656
10026,8117.065430
10027,5827.176758
10028,3997.644043
10029,2609.974121
10030,1611.177734
10031,936.558899
10032,509.796143
10033,262.224823
10034,136.481705
10035,98.109779

10036,98.105911
10037,136.210419
10038,262.872864
10039,513.794189
10040,945.959717
10041,1631.993652
10042,2646.508789
10043,4058.013184
10044,5912.505371
10045,8225.828125
10046,10975.988281
10047,14108.468750
10048,17533.503906
10049,21146.068359
10050,24828.533203
10051,28467.830078
10052,31963.929688
10053,35246.578125
10054,38268.007812
10055,41009.113281
10056,43464.238281
10057,45626.074219
10058,47475.968750
10059,48972.269531
10060,50051.902344
10061,50650.230469
10062,50708.656250
10063,50209.699219
10064,49169.312500
10065,47644.851562
10066,45708.839844
10067,43438.707031
10068,40885.070312
10069,38078.144531
10070,35030.445312
10071,31755.117188
10072,28278.474609
10073,24662.744141
10074,20996.082031
10075,17393.115234
10076,13977.647461
10077,10861.355469
10078,8132.472656
10079,5845.512695
10080,4015.816895
10081,2625.824463
10082,1623.294800
10083,944.715637
10084,514.739868
10085,264.916199
10086,137.880905
10087,99.165916

10088,97.800621
10089,135.413361
10090,260.220306
10091,507.866028
10092,934.329895
10093,1612.111572
10094,2616.646484
10095,4018.185547
10096,5865.856934
10097,8178.310059
10098,10935.738281
10099,14083.244141
10100,17529.302734
10101,21164.841797
10102,24868.105469
10103,28523.322266
10104,32028.933594
10105,35315.527344
10106,38336.531250
10107,41075.601562
10108,43527.625000
10109,45685.285156
10110,47527.695312
10111,49010.726562
10112,50070.277344
10113,50642.636719
10114,50672.773438
10115,50147.730469
10116,49088.308594
10117,47553.742188
10118,45616.457031
10119,43351.152344
10120,40805.882812
10121,38008.062500
10122,34968.449219
10123,31699.994141
10124,28229.445312
10125,24620.529297
10126,20961.757812
10127,17368.681641
10128,13963.890625
10129,10857.862305
10130,8137.471191
10131,5855.534180
10132,4027.464355
10133,2636.514160
10134,1631.641235
10135,950.243591
10136,517.938110
10137,266.535950
10138,138.657837
10139,99.657944

10140,97.710632
10141,134.908142
10142,257.970215
10143,502.391174
10144,923.160950
10145,1592.533203
10146,2586.563721
10147,3976.824707
10148,5815.171387
10149,8122.761230
10150,10881.899414
10151,14037.500977
10152,17496.849609
10153,21147.705078
10154,24865.468750
10155,28533.177734
10156,32049.558594
10157,35346.898438
10158,38379.929688
10159,41133.183594
10160,43599.195312
10161,45767.835938
10162,47613.765625
10163,49089.718750
10164,50130.898438
10165,50675.398438
10166,50673.406250
10167,50116.945312
10168,49032.851562
10169,47483.421875
10170,45541.699219
10171,43279.808594
10172,40742.757812
10173,37954.015625
10174,34921.558594
10175,31657.587891
10176,28189.689453
10177,24583.552734
10178,20929.187500
10179,17343.470703
10180,13947.727539
10181,10851.043945
10182,8138.543457
10183,5861.393555
10184,4035.021729
10185,2643.323242
10186,1636.884644
10187,953.527100
10188,519.652710
10189,267.287354
10190,138.948868
10191,99.725960

10192,97.647003
10193,134.522217
10194,256.100372
10195,497.614960
10196,913.295471
10197,1575.035522
10198,2559.286133
10199,3938.332520
10200,5766.083984
10201,8065.531250
10202,10820.874023
10203,13976.938477
10204,17440.449219
10205,21097.189453
10206,24821.304688
10207,28496.425781
10208,32023.384766
10209,35337.042969
10210,38393.496094
10211,41175.789062
10212,43671.292969
10213,45864.054688
10214,47722.367188
10215,49195.425781
10216,50218.636719
10217,50733.214844
10218,50696.273438
10219,50105.464844
10220,48994.472656
10221,47429.257812
10222,45483.957031
10223,43228.019531
10224,40702.687500
10225,37926.261719
10226,34902.750000
10227,31642.824219
10228,28175.058594
10229,24567.476562
10230,20912.841797
10231,17329.787109
10232,13938.818359
10233,10847.772461
10234,8140.029297
10235,5865.446289
10236,4039.586182
10237,2646.689697
10238,1639.163330
10239,954.638062
10240,519.977051
10241,267.254089
10242,138.811111
10243,99.463219

10244,97.358009
10245,133.999512
10246,254.450790
10247,493.581116
10248,905.304688
10249,1561.076172
10250,2537.537598
10251,3907.079590
10252,5724.870117
10253,8014.779785
10254,10762.586914
10255,13912.903320
10256,17372.371094
10257,21026.025391
10258,24748.306641
10259,28425.134766
10260,31961.017578
10261,35294.281250
10262,38382.406250
10263,41204.914062
10264,43741.945312
10265,45969.175781
10266,47847.070312
10267,49320.812500
10268,50326.867188
10269,50810.523438
10270,50737.394531
10271,50111.257812
10272,48973.218750
10273,47392.890625
10274,45445.792969
10275,43198.554688
10276,40688.109375
10277,37927.027344
10278,34914.710938
10279,31659.714844
10280,28191.250000
10281,24579.625000
10282,20921.009766
10283,17335.779297
10284,13944.317383
10285,10853.632812
10286,8145.847656
10287,5870.119629
10288,4042.537842
10289,2647.360107
10290,1638.822754
10291,953.718323
10292,518.973267
10293,266.451721
10294,138.219284
10295,98.873955

10296,96.646599
10297,133.122543
10298,252.842987
10299,490.275055
10300,899.551636
10301,1551.653809
10302,2523.267578
10303,3886.359375
10304,5696.552734
10305,7977.582031
10306,10716.388672
10307,13857.221680
10308,17307.123047
10309,20951.429688
10310,24666.261719
10311,28340.943359
10312,31884.443359
10313,35238.894531
10314,38362.882812
10315,41231.101562
10316,43815.648438
10317,46082.484375
10318,47983.675781
10319,49460.246094
10320,50450.355469
10321,50903.859375
10322,50795.792969
10323,50136.191406
10324,48973.613281
10325,47380.667969
10326,45434.097656
10327,43197.523438
10328,40703.359375
10329,37958.566406
10330,34958.000000
10331,31707.867188
10332,28237.580078
10333,24619.476562
10334,20953.226562
10335,17360.771484
10336,13963.168945
10337,10867.218750
10338,8154.436035
10339,5873.956055
10340,4042.723633
10341,2644.588623
10342,1635.365112
10343,950.436951
10344,516.431274
10345,264.733887
10346,137.049713
10347,97.870682

10348,95.664490
10349,132.045715
10350,251.498260
10351,488.110138
10352,896.674927
10353,1547.683960
10354,2517.722656
10355,3877.965332
10356,5683.845703
10357,7958.131348
10358,10688.505859
10359,13818.768555
10360,17256.771484
10361,20888.898438
10362,24593.886719
10363,28264.839844
10364,31814.960938
10365,35189.839844
10366,38348.593750
10367,41260.777344
10368,43891.050781
10369,46196.066406
10370,48120.238281
10371,49600.726562
10372,50577.707031
10373,51005.375000
10374,50867.847656
10375,50180.925781
10376,48999.628906
10377,47398.250000
10378,45454.031250
10379,43227.421875
10380,40746.769531
10381,38014.632812
10382,35022.542969
10383,31775.089844
10384,28301.638672
10385,24676.109375
10386,21000.908203
10387,17398.859375
10388,13991.920898
10389,10887.035156
10390,8165.758301
10391,5877.862793
10392,4041.459961
10393,2639.798828
10394,1629.956787
10395,945.623230
10396,512.873840
10397,262.378357
10398,135.450378
10399,96.575470

10400,94.759972
10401,131.127838
10402,250.811462
10403,487.586639
10404,897.139709
10405,1549.360107
10406,2520.550537
10407,3880.836670
10408,5685.013184
10409,7954.485840
10410,10677.451172
10411,13797.466797
10412,17223.765625
10413,20844.169922
10414,24540.464844
10415,28209.041016
10416,31766.224609
10417,35159.820312
10418,38348.656250
10419,41297.582031
10420,43965.578125
10421,46301.734375
10422,48244.757812
10423,49728.953125
10424,50696.589844
10425,51105.500000
10426,50947.496094
10427,50242.843750
10428,49051.175781
10429,47446.789062
10430,45506.363281
10431,43287.164062
10432,40814.582031
10433,38088.351562
10434,35098.652344
10435,31849.712891
10436,28371.039062
10437,24737.761719
10438,21053.863281
10439,17442.279297
10440,14025.527344
10441,10910.670898
10442,8179.592773
10443,5883.133301
10444,4040.717529
10445,2635.083740
10446,1624.294678
10447,940.453552
10448,508.999756
10449,259.742950
10450,133.608978
10451,95.103363

10452,94.398155
10453,130.847061
10454,251.249191
10455,489.153748
10456,901.059021
10457,1556.118896
10458,2530.116455
10459,3892.008789
10460,5695.729004
10461,7961.414551
10462,10677.691406
10463,13788.399414
10464,17204.738281
10465,20816.111328
10466,24507.267578
10467,28176.888672
10468,31742.804688
10469,35153.265625
10470,38365.695312
10471,41341.199219
10472,44034.917969
10473,46391.210938
10474,48345.667969
10475,49831.503906
10476,50793.191406
10477,51191.488281
10478,51023.632812
10479,50312.570312
10480,49120.082031
10481,47518.687500
10482,45583.437500
10483,43368.546875
10484,40897.816406
10485,38170.015625
10486,35176.035156
10487,31921.132812
10488,28435.541016
10489,24795.212891
10490,21104.515625
10491,17485.650391
10492,14060.971680
10493,10937.297852
10494,8196.896484
10495,5891.916504
10496,4043.054199
10497,2632.962646
10498,1620.441528
10499,936.433899
10500,505.796814
10501,257.426300
10502,131.915421
10503,93.751770

10504,94.810135
10505,131.418747
10506,252.884521
10507,492.600922
10508,907.540161
10509,1565.997681
10510,2542.968506
10511,3906.256104
10512,5708.942383
10513,7970.458496
10514,10680.013672
10515,13782.410156
10516,17191.246094
10517,20797.416016
10518,24488.076172
10519,28162.914062
10520,31739.695312
10521,35165.347656
10522,38395.011719
10523,41386.976562
10524,44094.398438
10525,46459.585938
10526,48417.781250
10527,49902.890625
10528,50861.593750
10529,51257.050781
10530,51089.316406
10531,50382.273438
10532,49197.382812
10533,47604.281250
10534,45675.484375
10535,43462.371094
10536,40988.363281
10537,38252.695312
10538,35248.699219
10539,31983.908203
10540,28490.156250
10541,24844.013672
10542,21149.218750
10543,17526.535156
10544,14097.105469
10545,10966.973633
10546,8218.705078
10547,5905.823730
10548,4050.167725
10549,2635.029297
10550,1619.683716
10551,934.522034
10552,503.904877
10553,255.842255
10554,130.668884
10555,92.755852

10556,96.049835
10557,132.884033
10558,255.570969
10559,497.412903
10560,915.358337
10561,1576.821167
10562,2555.769775
10563,3919.036377
10564,5719.014160
10565,7975.221191
10566,10677.679688
10567,13772.761719
10568,17176.595703
10569,20781.304688
10570,24475.605469
10571,28159.009766
10572,31748.101562
10573,35187.152344
10574,38428.566406
10575,41428.664062
10576,44139.886719
10577,46504.761719
10578,48460.425781
10579,49943.046875
10580,50901.414062
10581,51300.609375
10582,51140.835938
10583,50445.402344
10584,49273.570312
10585,47691.773438
10586,45769.859375
10587,43556.976562
10588,41076.886719
10589,38330.171875
10590,35313.257812
10591,32036.644531
10592,28534.515625
10593,24883.896484
10594,21187.337891
10595,17563.759766
10596,14132.302734
10597,10997.876953
10598,8243.313477
10599,5923.466797
10600,4061.065674
10601,2640.727539
10602,1621.826172
10603,934.751282
10604,503.459808
10605,255.174164
10606,130.044998
10607,92.292656

10608,97.885460
10609,134.997147
10610,258.885406
10611,502.854187
10612,923.370483
10613,1587.133667
10614,2566.937500
10615,3928.939941
10616,5725.039062
10617,7975.557617
10618,10671.461914
10619,13760.937500
10620,17162.406250
10621,20768.828125
10622,24469.445312
10623,28162.734375
10624,31763.546875
10625,35212.992188
10626,38460.988281
10627,41462.769531
10628,44171.070312
10629,46530.429688
10630,48481.226562
10631,49962.574219
10632,50924.601562
10633,51333.468750
10634,51186.902344
10635,50506.515625
10636,49348.390625
10637,47776.574219
10638,45859.011719
10639,43643.558594
10640,41154.964844
10641,38395.683594
10642,35365.175781
10643,32077.025391
10644,28567.916016
10645,24914.894531
10646,21218.857422
10647,17596.425781
10648,14164.308594
10649,11026.421875
10650,8266.186523
10651,5939.935547
10652,4071.127441
10653,2646.208496
10654,1624.062866
10655,935.300537
10656,503.402679
10657,254.896133
10658,129.800766
10659,92.199974

10660,100.094460
10661,137.549103
10662,262.571442
10663,508.588409
10664,931.286987
10665,1597.000977
10666,2577.290039
10667,3937.939941
10668,5730.338379
10669,7975.876465
10670,10666.195312
10671,13750.997070
10672,17150.501953
10673,20758.267578
10674,24463.447266
10675,28163.392578
10676,31771.533203
10677,35226.187500
10678,38475.605469
10679,41474.695312
10680,44177.085938
10681,46530.343750
10682,48478.250000
10683,49962.765625
10684,50934.132812
10685,51358.558594
10686,51229.109375
10687,50565.015625
10688,49418.894531
10689,47853.671875
10690,45936.652344
10691,43715.613281
10692,41216.839844
10693,38445.023438
10694,35402.167969
10695,32104.503906
10696,28590.898438
10697,24937.718750
10698,21243.802734
10699,17623.212891
10700,14190.207031
10701,11048.377930
10702,8282.255859
10703,5949.981445
10704,4075.642334
10705,2647.610352
10706,1623.604004
10707,934.341919
10708,502.631470
10709,254.407440
10710,129.603745
10711,92.235718

10712,102.357605
10713,140.216766
10714,266.302094
10715,514.295593
10716,939.077393
10717,1607.056641
10718,2588.625732
10719,3949.430176
10720,5740.191895
10721,7983.166504
10722,10670.109375
10723,13751.524414
10724,17148.800781
10725,20755.896484
10726,24461.632812
10727,28162.697266
10728,31771.822266
10729,35225.492188
10730,38471.320312
10731,41464.550781
10732,44160.066406
10733,46508.824219
10734,48457.378906
10735,49949.867188
10736,50935.257812
10737,51378.800781
10738,51267.636719
10739,50618.421875
10740,49480.625000
10741,47917.347656
10742,45996.519531
10743,43766.832031
10744,41256.648438
10745,38473.164062
10746,35420.433594
10747,32116.703125
10748,28602.232422
10749,24951.761719
10750,21261.609375
10751,17643.023438
10752,14208.161133
10753,11061.259766
10754,8288.597656
10755,5950.579102
10756,4071.922852
10757,2642.657471
10758,1618.766968
10759,930.697449
10760,500.382935
10761,253.235779
10762,129.151764
10763,92.138580

10764,104.504631
10765,142.820969
10766,269.938202
10767,519.885498
10768,946.888733
10769,1617.785278
10770,2601.901855
10771,3964.771729
10772,5756.076660
10773,7998.382812
10774,10682.873047
10775,13760.138672
10776,17152.367188
10777,20754.175781
10778,24454.464844
10779,28150.242188
10780,31754.439453
10781,35202.609375
10782,38442.449219
10783,41429.476562
10784,44119.582031
10785,46466.734375
10786,48419.289062
10787,49922.863281
10788,50924.484375
10789,51387.980469
10790,51294.714844
10791,50658.980469
10792,49527.582031
10793,47964.324219
10794,46038.113281
10795,43798.843750
10796,41277.214844
10797,38483.292969
10798,35423.085938
10799,32116.697266
10800,28605.025391
10801,24960.251953
10802,21275.667969
10803,17659.353516
10804,14221.695312
10805,11068.452148
10806,8288.214844
10807,5944.173340
10808,4061.862061
10809,2632.522949
10810,1610.197632
10811,924.611389
10812,496.656250
10813,251.252777
10814,128.275818
10815,91.710045

10816,106.304886
10817,145.053391
10818,273.074524
10819,524.723206
10820,953.859070
10821,1627.965942
10822,2615.509521
10823,3981.884277
10824,5775.416992
10825,8018.353027
10826,10700.714844
10827,13772.583008
10828,17156.773438
10829,20748.982422
10830,24438.835938
10831,28124.585938
10832,31720.085938
10833,35160.496094
10834,38393.816406
10835,41375.398438
10836,44061.523438
10837,46408.367188
10838,48365.234375
10839,49878.687500
10840,50894.128906
10841,51374.324219
10842,51296.320312
10843,50672.593750
10844,49547.679688
10845,47985.691406
10846,46055.960938
10847,43809.109375
10848,41278.136719
10849,38476.246094
10850,35411.726562
10851,32106.353516
10852,28601.015625
10853,24964.562500
10854,21286.884766
10855,17672.851562
10856,14231.667969
10857,11071.320312
10858,8283.155273
10859,5933.295898
10860,4048.195557
10861,2619.612793
10862,1599.758667
10863,917.306335
10864,492.132385
10865,248.755157
10866,127.075981
10867,90.968369

10868,107.587471
10869,146.667389
10870,275.351532
10871,528.200073
10872,959.028076
10873,1635.992310
10874,2627.003662
10875,3997.217041
10876,5793.470215
10877,8037.175293
10878,10716.903320
10879,13781.951172
10880,17155.712891
10881,20735.382812
10882,24411.873047
10883,28085.283203
10884,31670.773438
10885,35103.402344
10886,38331.367188
10887,41309.226562
10888,43992.816406
10889,46339.277344
10890,48298.253906
10891,49817.148438
10892,50841.156250
10893,51333.179688
10894,51268.312500
10895,50657.765625
10896,49543.609375
10897,47988.656250
10898,46061.078125
10899,43811.011719
10900,41273.468750
10901,38465.132812
10902,35397.296875
10903,32093.765625
10904,28595.312500
10905,24967.203125
10906,21296.041016
10907,17683.720703
10908,14238.839844
10909,11071.767578
10910,8276.596680
10911,5921.958496
10912,4035.121826
10913,2607.626465
10914,1590.282471
10915,910.671875
10916,487.920441
10917,246.306641
10918,125.807472
10919,90.059258

10920,108.118660
10921,147.352997
10922,276.313995
10923,529.579224
10924,961.219604
10925,1640.022949
10926,2633.689209
10927,4007.104492
10928,5805.694336
10929,8049.745117
10930,10726.312500
10931,13783.948242
10932,17146.593750
10933,20713.279297
10934,24376.486328
10935,28038.173828
10936,31614.792969
10937,35041.191406
10938,38265.328125
10939,41240.316406
10940,43920.968750
10941,46264.265625
10942,48220.425781
10943,49738.082031
10944,50764.351562
10945,51263.621094
10946,51211.242188
10947,50617.128906
10948,49520.085938
10949,47979.609375
10950,46060.839844
10951,43812.570312
10952,41271.460938
10953,38458.042969
10954,35387.261719
10955,32085.109375
10956,28592.203125
10957,24970.498047
10958,21303.722656
10959,17691.525391
10960,14242.733398
10961,11069.858398
10962,8269.511719
10963,5911.885254
10964,4024.751221
10965,2598.619141
10966,1583.449219
10967,905.916382
10968,484.803009
10969,244.367828
10970,124.722389
10971,89.173805

10972,107.752533
10973,146.916458
10974,275.643005
10975,528.364502
10976,959.617798
10977,1638.789185
10978,2633.762939
10979,4009.312256
10980,5809.762207
10981,8054.294434
10982,10728.520508
10983,13780.367188
10984,17133.974609
10985,20690.007812
10986,24342.164062
10987,27993.705078
10988,31562.078125
10989,34982.078125
10990,38201.277344
10991,41171.542969
10992,43846.757812
10993,46183.195312
10994,48132.242188
10995,49644.292969
10996,50670.234375
10997,51176.585938
10998,51140.140625
10999,50568.566406
11000,49496.000000
11001,47976.640625
11002,46071.246094
11003,43827.101562
11004,41282.750000
11005,38463.171875
11006,35387.515625
11007,32083.976562
11008,28593.000000
11009,24973.818359
11010,21307.828125
11011,17693.429688
11012,14240.534180
11013,11063.333008
11014,8260.439453
11015,5902.365723
11016,4016.909912
11017,2592.775635
11018,1579.570312
11019,903.364746
11020,483.072723
11021,243.179092
11022,123.986633
11023,88.466980

11024,106.533913
11025,145.438461
11026,273.507233
11027,524.966858
11028,954.956543
11029,1633.505127
11030,2629.085693
11031,4006.621582
11032,5809.694824
11033,8056.587402
11034,10731.419922
11035,13781.429688
11036,17130.197266
11037,20679.218750
11038,24322.513672
11039,27963.804688
11040,31521.455078
11041,34930.937500
11042,38140.101562
11043,41100.757812
11044,43766.808594
11045,46093.718750
11046,48034.625000
11047,49541.878906
11048,50570.730469
11049,51089.417969
11050,51075.714844
11051,50533.570312
11052,49490.886719
11053,47995.511719
11054,46103.585938
11055,43861.871094
11056,41311.679688
11057,38482.917969
11058,35399.089844
11059,32090.078125
11060,28595.949219
11061,24974.013672
11062,21304.101562
11063,17684.601562
11064,14227.416992
11065,11047.863281
11066,8245.791016
11067,5890.635254
11068,4009.544922
11069,2588.765137
11070,1577.850830
11071,902.641357
11072,482.635345
11073,242.800583
11074,123.692665
11075,88.065689

11076,104.618736
11077,143.147400
11078,270.303589
11079,520.183105
11080,948.586975
11081,1626.292358
11082,2622.683594
11083,4003.103027
11084,5810.627441
11085,8062.798340
11086,10742.017578
11087,13794.622070
11088,17142.640625
11089,20687.283203
11090,24322.003906
11091,27950.300781
11092,31491.650391
11093,34883.468750
11094,38075.148438
11095,41020.187500
11096,43673.765625
11097,45990.843750
11098,47926.386719
11099,49434.414062
11100,50473.847656
11101,51013.101562
11102,51029.312500
11103,50520.964844
11104,49508.648438
11105,48033.925781
11106,46149.414062
11107,43903.589844
11108,41341.917969
11109,38499.796875
11110,35404.718750
11111,32087.380859
11112,28586.878906
11113,24959.199219
11114,21283.199219
11115,17658.250000
11116,14198.838867
11117,11020.727539
11118,8223.958008
11119,5875.737305
11120,4001.942383
11121,2586.104004
11122,1577.962524
11123,903.582336
11124,483.470856
11125,243.295731
11126,123.925751
11127,88.090179

11128,102.105438
11129,140.198380
11130,266.299316
11131,514.567505
11132,941.463013
11133,1618.609863
11134,2616.591309
11135,4001.367676
11136,5815.586426
11137,8076.151855
11138,10763.365234
11139,13822.321289
11140,17172.451172
11141,20713.576172
11142,24337.919922
11143,27948.564453
11144,31466.681641
11145,34833.230469
11146,38000.820312
11147,40926.351562
11148,43567.355469
11149,45878.347656
11150,47815.324219
11151,49332.906250
11152,50391.691406
11153,50958.273438
11154,51007.250000
11155,50530.730469
11156,49542.062500
11157,48078.250000
11158,46190.554688
11159,43931.804688
11160,41352.824219
11161,38494.351562
11162,35386.886719
11163,32060.685547
11164,28553.201172
11165,24919.564453
11166,21238.369141
11167,17610.658203
11168,14153.524414
11169,10982.404297
11170,8196.308594
11171,5859.292969
11172,3995.458496
11173,2585.864258
11174,1580.679443
11175,906.755005
11176,485.990967
11177,244.954742
11178,124.910118
11179,88.749985

11180,99.122162
11181,136.749344
11182,261.657684
11183,508.277802
11184,933.665833
11185,1610.294189
11186,2610.171387
11187,3999.974854
11188,5821.977051
11189,8092.590820
11190,10789.706055
11191,13856.874023
11192,17210.111328
11193,20746.976562
11194,24358.281250
11195,27946.958984
11196,31436.708984
11197,34773.378906
11198,37914.191406
11199,40820.273438
11200,43451.789062
11201,45762.488281
11202,47708.160156
11203,49242.765625
11204,50326.507812
11205,50922.597656
11206,51001.617188
11207,50549.500000
11208,49573.441406
11209,48108.246094
11210,46206.140625
11211,43926.437500
11212,41325.917969
11213,38449.968750
11214,35330.875000
11215,31997.435547
11216,28484.990234
11217,24848.158203
11218,21165.960938
11219,17541.230469
11220,14093.210938
11221,10936.037109
11222,8166.458008
11223,5844.728516
11224,3992.856934
11225,2590.114990
11226,1587.429321
